Id,PredictedPrice
1979,303082.92127057596
1980,194928.05330366167
1981,325282.7336427045
1982,246517.47014121868
1983,241541.50006689786
1984,199269.94651522257
1985,205349.50947521877
1986,215649.0733523242
1987,194928.05330366167
1988,176384.28256374435
1989,202204.7999022728
1990,221139.69660081185
1991,196205.91812975198
1992,208861.3996883656
1993,193916.1622607425
1994,236656.8178011159
1995,200281.83755814176
1996,262834.55729932146
1997,313605.68785774085
1998,313396.0283722555
1999,238307.87483065552
2000,300489.31386892224
2001,247638.12594288657
2002,215892.12923776088
2003,267458.1319437737
2004,267722.557056682
2005,256747.64193472822
2006,241541.50006689786
2007,254565.9919233052
2008,196205.91812975198
2009,172613.76973678343
2010,200281.83755814176
2011,140892.58022270762
2012,194928.05330366167
2013,175708.0548395074
2014,178119.25271980942
2015,202301.20357816343
2016,172891.0214035508
2017,204003.1510020242
2018,127049.76818284093
2019,124859.86289574101
2020,125422.80938189075
2021,124493.34651198772
2022,165082.6000446947
2023,153042.95372695324
2024,184522.78409794162
2025,296853.76136583457
2026,194928.05330366167
2027,133597.13973432907
2028,193536.0236482676
2029,168399.02877323626
2030,269622.0636264761
2031,275578.49834741966
2032,278265.95320378366
2033,272594.275790447
2034,193536.0236482676
2035,204494.40796238414
2036,240459.8543069055
2037,245435.8243812263
2038,292935.1660347525
2039,242789.20453734533
2040,317357.1873071613
2041,266715.54193974426
2042,205593.88159322806
2043,168729.1476669117
2044,171774.6978296543
2045,205691.04921537882
2046,151003.40373627227
2047,151289.84429380373
2048,123487.9676853158
2049,153816.09123624794
2050,199110.59074651546
2051,119606.98013018895
2052,136712.87406948733
2053,138951.95493330533
2054,110796.76294370282
2055,159098.16828708956
2056,120317.97160303932
2057,135242.12395558
2058,177463.66100250214
2059,139753.5110245916
2060,153794.61360404256
2061,177645.57689328853
2062,138266.63551508126
2063,117052.02629958268
2064,137161.1670019872
2065,126264.6382914047
2066,175614.6464837671
2067,149165.4697150069
2068,152285.38542990145
2069,111784.70533937406
2070,112947.69499910976
2071,112874.66237423483
2072,144504.8914336621
2073,128059.84960696711
2074,193399.17810928158
2075,143599.54561794663
2076,122997.81226428157
2077,140164.65957557585
2078,137580.40319875802
2079,131395.3586238149
2080,129460.07287087406
2081,131438.32679972553
2082,145952.76481723992
2083,149156.99710001034
2084,119385.78652415503
2085,136163.91755423497
2086,129583.8200153449
2087,118489.32642037373
2088,116816.65881227338
2089,114273.2892494261
2090,150489.7916353214
2091,140900.29437265563
2092,146209.14869632656
2093,146344.70076933719
2094,193019.03949680668
2095,157678.14465691123
2096,112051.8688389679
2097,112099.71386011809
2098,149555.95152801755
2099,111084.89059431633
2100,142423.06771274042
2101,145692.5228301577
2102,192364.7768366413
2103,114247.23929373821
2104,149370.64788023868
2105,141285.25839262086
2106,111327.73974663691
2107,241435.41678343102
2108,126266.18288137672
2109,121890.66581821816
2110,131270.66882242254
2111,198098.69970359624
2112,148628.29506163538
2113,116931.80256558089
2114,125195.86856645705
2115,161657.29614001303
2116,117820.80228267086
2117,159312.03850635616
2118,128180.88619406799
2119,127271.58440170408
2120,113834.03107684197
2121,111824.94046602646
2122,113272.77177653182
2123,112812.78753764424
2124,219019.57058086578
2125,149748.64824104466
2126,166712.57211173934
2127,161753.40057214472
2128,160272.142062192
2129,125582.89254026675
2130,158918.42205174963
2131,167731.43960829746
2132,119866.03380332448
2133,138472.42002013602
2134,127224.92232606695
2135,114802.80977146393
2136,113882.72841168828
2137,130076.00859494186
2138,129213.4641444678
2139,143962.48948737237
2140,129434.35887292199
2141,133091.52935861654
2142,136163.91755423497
2143,136712.87406948733
2144,133074.69193617816
2145,126769.40203978188
2146,137810.39862168857
2147,156418.19562124822
2148,120432.89143713299
2149,125717.85848636957
2150,204900.96455501195
2151,192387.2870663624
2152,153393.43152599258
2153,153510.63873138704
2154,121928.69860009085
2155,131418.27694673266
2156,184522.78409794162
2157,215060.50603872322
2158,234854.5376892147
2159,223099.24608426366
2160,193916.1622607425
2161,258144.5690545345
2162,327859.63879096304
2163,329600.612021601
2164,265998.2033129975
2165,173444.92265297446
2166,129229.59856513204
2167,206316.8761470277
2168,183033.1785149039
2169,199269.94651522257
2170,208344.1756143953
2171,127077.6302250434
2172,136635.91225268197
2173,157744.40910783867
2174,230672.04294485727
2175,304518.714178533
2176,311506.5066860081
2177,235378.95297502555
2178,249840.15163380906
2179,133690.0383389308
2180,172998.3044642211
2181,194928.05330366167
2182,210398.68283558893
2183,194928.05330366167
2184,138951.95493330533
2185,122953.15007044566
2186,144176.47246295668
2187,144404.77445835518
2188,159881.41905623698
2189,156701.06997744323
2190,115943.12665219145
2191,115943.12665219145
2192,116831.86242572872
2193,111719.52168707734
2194,112449.9782412649
2195,122389.71703645396
2196,118455.15614583809
2197,117000.3864176392
2198,194928.05330366167
2199,168627.03842725456
2200,128644.29810570065
2201,130623.84194247643
2202,240001.04022619457
2203,169391.44054768418
2204,154985.88534073427
2205,120038.42662448098
2206,141368.37489801346
2207,254784.30270184603
2208,230672.04294485727
2209,162716.16899738877
2210,130969.15059506705
2211,124261.15734264403
2212,122640.83150883872
2213,113716.51958761105
2214,146123.9909812312
2215,113214.86781375456
2216,151011.51182762874
2217,115490.63142188224
2218,113853.68719751894
2219,109966.75259453323
2220,109966.75259453323
2221,283454.9424122959
2222,219976.1036037815
2223,246337.38581245183
2224,217977.99542129677
2225,148531.47931758536
2226,158993.6715204836
2227,201559.70238423205
2228,287120.3842695215
2229,250579.3757223657
2230,150752.78125862064
2231,206267.21489844553
2232,174140.32634042922
2233,149689.63280123883
2234,266687.0589852182
2235,178947.48415813636
2236,273439.2250224069
2237,328579.72470913717
2238,214621.19972460176
2239,133256.06133509922
2240,147070.24869797935
2241,139042.58812834334
2242,139165.93014273018
2243,146186.07273343974
2244,120368.53965249941
2245,120025.33134526049
2246,139350.0643356023
2247,127933.59771411629
2248,123873.48227391532
2249,124208.94085066188
2250,125385.511334479
2251,149964.8447581478
2252,169976.47173921592
2253,151923.76416773742
2254,176919.15544103528
2255,180173.41552754506
2256,199269.94651522257
2257,176215.1383986751
2258,194928.05330366167
2259,176559.99876476478
2260,145954.60693630434
2261,240748.31203515187
2262,249768.5456950017
2263,316327.95497081266
2264,341251.16243760043
2265,160377.5154913603
2266,276453.0220472187
2267,322409.42193315574
2268,343396.291796495
2269,149519.01764118724
2270,193916.1622607425
2271,217543.59889472305
2272,210992.5626873531
2273,147070.24869797935
2274,150668.45739601523
2275,148061.1096509817
2276,194928.05330366167
2277,172109.91364615
2278,148738.00859717486
2279,123692.72799310574
2280,121500.13997971732
2281,150577.83136555692
2282,151241.00904279004
2283,128025.82690915976
2284,129287.07143380625
2285,194928.05330366167
2286,129054.22026044708
2287,332474.7326194143
2288,285635.63294759573
2289,313708.3462832466
2290,351593.2000669236
2291,301841.81897680403
2292,349044.3957479345
2293,350733.983646469
2294,331030.05483554327
2295,349479.39574461227
2296,279837.54591044993
2297,301520.3848827593
2298,314916.8082645224
2299,307545.1991111485
2300,315556.1965960304
2301,289671.9724017391
2302,220765.06863944873
2303,257940.18356104312
2304,266706.6921249583
2305,149053.1857982173
2306,149053.1857982173
2307,152175.24867905112
2308,247102.08304516212
2309,280049.54258774425
2310,241541.50006689786
2311,201925.08379190412
2312,174917.17341345726
2313,173159.86515071944
2314,193916.1622607425
2315,176384.28256374435
2316,175911.71558940999
2317,150502.99198016748
2318,175251.6091436339
2319,193916.1622607425
2320,194928.05330366167
2321,259853.43527573507
2322,194928.05330366167
2323,196947.41932368334
2324,193916.1622607425
2325,202881.59853499033
2326,193916.1622607425
2327,217489.93311358802
2328,221139.69660081185
2329,178357.30815461633
2330,176919.15544103528
2331,318152.70284245047
2332,320233.5553341756
2333,301925.700178267
2334,245343.25555500892
2335,280758.2744906079
2336,308602.37252750614
2337,194928.05330366167
2338,276953.83104928164
2339,247030.9764058212
2340,346961.9407010556
2341,202881.59853499033
2342,247048.11910197273
2343,207316.32599608478
2344,224194.55593460758
2345,265984.6107325533
2346,241541.50006689786
2347,194928.05330366167
2348,243422.0709288285
2349,150842.4869972865
2350,292060.54733907775
2351,249329.31097082677
2352,261177.9709548864
2353,176985.15688009962
2354,140494.4708204106
2355,193019.03949680668
2356,138747.19462551537
2357,194928.05330366167
2358,179242.94148004043
2359,132857.22928357727
2360,122967.11915471092
2361,138412.21331968787
2362,243454.7828034527
2363,138471.99428277035
2364,146429.53591873846
2365,247202.7125066033
2366,240748.31203515187
2367,246308.8950134161
2368,203933.87951867058
2369,246308.8950134161
2370,169531.7021933467
2371,168276.66975158371
2372,194547.91469118677
2373,280887.48122741515
2374,293590.6065597965
2375,246013.66956611708
2376,251308.2185219247
2377,315947.5003170741
2378,134481.21024217768
2379,175634.25560602464
2380,136164.30056356164
2381,148315.16873559478
2382,201543.32623797937
2383,203671.68319535718
2384,227778.59526229734
2385,147521.45921956105
2386,143208.7976411018
2387,127099.21940131405
2388,121210.4187769071
2389,126621.25835572225
2390,124966.34785221
2391,126968.08842098122
2392,122967.11915471092
2393,194928.05330366167
2394,146012.14463542445
2395,173964.1671594292
2396,146803.91174463145
2397,176019.56589346842
2398,117260.85510222787
2399,110620.25308482168
2400,109966.75259453323
2401,120011.22981938547
2402,135777.10835200278
2403,150644.24706000177
2404,128890.53195277898
2405,148353.71505171378
2406,132351.8612034455
2407,135877.09414901584
2408,136712.87406948733
2409,136965.47364552124
2410,170490.61274214365
2411,126480.76537217612
2412,157285.8801093426
2413,135003.9096149657
2414,123199.5982956619
2415,150644.24706000177
2416,130658.09878586918
2417,139385.50137974604
2418,122627.26996240673
2419,145441.28308860376
2420,125184.5536904755
2421,153785.69856908201
2422,120924.4604584473
2423,145334.72738668357
2424,151648.48033175583
2425,152755.7090573571
2426,134593.7045054424
2427,144780.92321676694
2428,199269.94651522257
2429,123360.38084121518
2430,132635.8897576482
2431,122743.07529143157
2432,138616.9736274778
2433,139753.5110245916
2434,139973.39499012477
2435,141476.51379353256
2436,119665.6185178637
2437,121668.37882768134
2438,126135.2951462562
2439,117131.23352353787
2440,129954.99915747896
2441,130425.81026944364
2442,116771.06167080501
2443,115813.45220969291
2444,115604.3658627502
2445,110814.7337335249
2446,148819.7468159732
2447,249741.2748927628
2448,160654.2963326656
2449,113606.01625310349
2450,167100.34143777355
2451,119525.69144963488
2452,241435.41678343102
2453,116803.0394366093
2454,124032.62105363315
2455,115259.90935947592
2456,144701.97719013377
2457,115874.40742272956
2458,123475.40525217322
2459,116564.15991118614
2460,154897.27416900874
2461,116587.15794327954
2462,139796.08600168518
2463,118035.98517838828
2464,163460.48823198953
2465,130173.44387000568
2466,118774.60071170755
2467,192387.2870663624
2468,114122.26450493114
2469,117620.39265132837
2470,171624.09877789728
2471,214080.05011840546
2472,168520.60574561518
2473,125122.15499577716
2474,140715.47705938882
2475,233477.98747810512
2476,118699.63986322045
2477,126727.30779025053
2478,156367.3060671901
2479,128158.90949848443
2480,126599.7327484495
2481,135828.93624840744
2482,122633.24358295574
2483,123347.25776718583
2484,123487.9676853158
2485,123312.58938063083
2486,139826.39459947945
2487,155404.58918047886
2488,192387.2870663624
2489,136124.55623923882
2490,136965.47364552124
2491,114051.06116664049
2492,172749.0033455655
2493,121668.05379428614
2494,160671.44649207438
2495,114581.62983295719
2496,182157.24780464638
2497,161829.5687983242
2498,124493.34651198772
2499,117532.71081284469
2500,135644.28767732714
2501,137145.2671544928
2502,152448.7386049283
2503,119182.52645396354
2504,171418.60208074978
2505,213637.31758244417
2506,261236.88490014581
2507,291526.95146000764
2508,261236.88490014581
2509,210398.68283558893
2510,247573.88895319044
2511,194928.05330366167
2512,204494.40796238414
2513,208861.3996883656
2514,260714.63788449476
2515,136718.2257134682
2516,138261.43574469417
2517,128711.01195320819
2518,138951.95493330533
2519,208861.3996883656
2520,204494.40796238414
2521,200281.83755814176
2522,210139.26451445592
2523,125717.85848636957
2524,137296.38363244088
2525,130142.3325430009
2526,138412.21331968787
2527,123347.25776718583
2528,123228.1950307866
2529,124631.79451143669
2530,119934.71667960446
2531,218333.68355508996
2532,212004.45373027227
2533,204003.1510020242
2534,252816.29184224058
2535,300152.4934095757
2536,220318.33813260886
2537,252774.84903953326
2538,193916.1622607425
2539,194928.05330366167
2540,149806.94477623716
2541,195960.853762764
2542,156248.56418424106
2543,126884.21206116541
2544,134561.9330915842
2545,122389.21683090432
2546,144665.1210110629
2547,134061.02707723324
2548,155627.34199972334
2549,152454.33231595057
2550,329740.5569208511
2551,132655.62407512427
2552,123601.2260482366
2553,115943.12665219145
2554,129599.1055956394
2555,122594.40646113333
2556,119763.02672137888
2557,121889.0542032388
2558,148053.502127789
2559,145038.70946489484
2560,129240.18030766977
2561,192007.14845388746
2562,150977.50124813913
2563,151749.99274455057
2564,200758.12456883254
2565,119826.17256173134
2566,147645.19256586002
2567,123081.68290037874
2568,177084.46643093982
2569,178411.14963589594
2570,130969.15059506705
2571,158010.06011563522
2572,239631.58558778345
2573,207209.97098456774
2574,297550.0176352919
2575,126750.04586165989
2576,143442.91287480984
2577,148418.03061603848
2578,113471.69521594915
2579,112140.32798384123
2580,144627.14836137273
2581,137349.97047065455
2582,117931.88801555142
2583,266664.4593276983
2584,142972.52876969206
2585,155966.34425001405
2586,205145.62933540143
2587,206316.8761470277
2588,193399.17810928158
2589,135829.31925773414
2590,206946.95638138743
2591,177208.29088084534
2592,205190.60496454607
2593,246927.88676897166
2594,194928.05330366167
2595,254679.17883391975
2596,305828.1595828359
2597,174088.8649089795
2598,241435.41678343102
2599,318797.22306363616
2600,152905.13513256315
2601,134505.97511485976
2602,117580.50227342904
2603,120368.53965249941
2604,116495.8836575346
2605,117580.50227342904
2606,128059.84960696711
2607,152796.21964036717
2608,166449.60468447788
2609,156110.23296546555
2610,120271.54959179496
2611,153344.17644958862
2612,139899.0208508547
2613,123873.48227391532
2614,124836.55481922664
2615,148079.0698518214
2616,141991.6837077433
2617,160404.84067096532
2618,167555.5053877044
2619,214801.47031074087
2620,176076.7251951493
2621,178589.7619902508
2622,178975.08657231685
2623,264127.8416030498
2624,244862.27574686162
2625,297384.35646175744
2626,148244.5819762884
2627,240748.31203515187
2628,331446.71290605614
2629,328354.24387696607
2630,315055.4680194194
2631,346629.0056295906
2632,317205.2823287414
2633,301327.92045515374
2634,346060.25170105556
2635,138572.5376200498
2636,208861.3996883656
2637,204075.1882862982
2638,235378.95297502555
2639,174683.0206208884
2640,146347.125941252
2641,120446.53297750547
2642,170978.06730178333
2643,130240.69055164738
2644,126008.03787572746
2645,128025.82690915976
2646,128025.82690915976
2647,128360.02332732655
2648,146672.13929568237
2649,136725.63619440247
2650,194928.05330366167
2651,164998.98263206866
2652,344725.2485887456
2653,263004.20914130355
2654,224754.65886741717
2655,344069.61648399255
2656,297497.5912575165
2657,308592.5395806276
2658,282170.4542779094
2659,294690.1517753396
2660,314886.98195941886
2661,332275.7965244792
2662,331534.8282090031
2663,284041.18414036976
2664,274388.33014803875
2665,308773.9304372611
2666,278957.0828202104
2667,165769.00111349317
2668,197845.40961237482
2669,149839.8143029344
2670,288262.6685055027
2671,197845.40961237482
2672,194928.05330366167
2673,207278.8680463842
2674,208540.35672622183
2675,194928.05330366167
2676,200281.83755814176
2677,181725.22690437437
2678,241353.6631220457
2679,278203.0277572191
2680,281347.22175681486
2681,331678.6632436566
2682,296000.29947160097
2683,336112.30861211836
2684,294793.31455634674
2685,301703.09343843715
2686,267057.49464586953
2687,301943.7917828148
2688,245769.48772598355
2689,241541.50006689786
2690,347421.08114757756
2691,172758.7328149652
2692,141338.453457597
2693,194928.05330366167
2694,140494.4708204106
2695,200281.83755814176
2696,199269.94651522257
2697,177483.25647593586
2698,180871.3150053285
2699,167394.49321248799
2700,146947.86245309573
2701,137598.25806746108
2702,126441.56118606169
2703,168390.64605553373
2704,126868.90112011402
2705,129434.35887292199
2706,123347.25776718583
2707,123487.9676853158
2708,137580.40319875802
2709,123572.90915304035
2710,126480.76537217612
2711,253628.67107201982
2712,314784.1293906153
2713,193399.17810928158
2714,193536.0236482676
2715,168126.75919733234
2716,193916.1622607425
2717,199269.94651522257
2718,247102.08304516212
2719,140408.30813973426
2720,194928.05330366167
2721,139500.91144855772
2722,155847.56681136132
2723,136106.70014785408
2724,124205.82942580589
2725,138951.95493330533
2726,139350.0643356023
2727,168807.7708974711
2728,169352.883783488
2729,148792.9407359657
2730,139652.5983283776
2731,125822.41758818307
2732,118634.94675335124
2733,154818.35264312173
